Code;Libellé;Médiane du revenu disponible par UC 2020
14171;Combray;21650
14172;Commes;23380
14173;Condé-sur-Ifs;22300
14174;Condé-en-Normandie;20000
14175;Condé-sur-Seulles;22720
14177;Coquainvilliers;23050
14179;Cordebugle;23020
14180;Cordey;20280
14181;Cormelles-le-Royal;22500
14182;Cormolain;20460
14183;Cossesseville;22140
14184;Cottun;24750
14190;Courcy;21250
14191;Courseulles-sur-Mer;22760
14193;Courtonne-la-Meurdrac;22920
14194;Courtonne-les-Deux-Églises;21330
14195;Courvaudon;20230
14196;Crépon;25580
14197;Cresserons;28070
14198;Cresseveuille;22460
14200;Creully sur Seulles;23430
14202;Cricquebœuf;24510
14203;Cricqueville-en-Auge;24700
14204;Cricqueville-en-Bessin;22850
14205;Cristot;22810
14206;Crocy;20050
14207;Croisilles;22210
14209;Crouay;22200
14211;Culey-le-Patry;20900
14214;Cussy;24520
14215;Cuverville;22960
14216;Damblainville;21450
14218;Danestal;22080
14220;Deauville;23120
14221;Démouville;22570
14223;Le Détroit;N/A - résultat non disponible
14224;Deux-Jumeaux;N/A - résultat non disponible
14225;Dives-sur-Mer;19240
14226;Donnay;20460
14227;Douville-en-Auge;21710
14228;Douvres-la-Délivrande;24840
14229;Dozulé;20390
14230;Drubec;23440
14231;Beaufour-Druval;22000
14232;Ducy-Sainte-Marguerite;24700
14236;Ellon;21840
14237;Émiéville;24440
14238;Englesqueville-en-Auge;29210
14239;Englesqueville-la-Percée;N/A - résultat non disponible
14240;Épaney;22320
14241;Épinay-sur-Odon;23420
14242;Épron;29470
14243;Équemauville;26010
14244;Eraines;25810
14245;Ernes;21450
14246;Escoville;24580
14248;Espins;23840
14249;Esquay-Notre-Dame;24280
14250;Esquay-sur-Seulles;24130
14251;Esson;21960
14252;Estrées-la-Campagne;24330
14254;Éterville;25940
14256;Étréham;23200
14257;Évrecy;24590
14258;Falaise;19900
14260;Fauguernon;25440
14261;Le Faulq;23510
14266;Feuguerolles-Bully;25050
14269;Fierville-les-Parcs;23490
14270;Firfol;23790
14271;Fleury-sur-Orne;20950
14272;La Folie;21270
14273;La Folletière-Abenon;20890
14274;Fontaine-Étoupefour;26880
14275;Fontaine-Henry;23900
14276;Fontaine-le-Pin;21840
14277;Fontenay-le-Marmion;22890
14278;Fontenay-le-Pesnel;23720
14280;Formentin;21390
14281;Formigny La Bataille;21570
14282;Foulognes;20740
14283;Fourches;20980
14284;Fourneaux-le-Val;25230
14285;Le Fournet;N/A - résultat non disponible
14286;Fourneville;24940
14287;Frénouville;22970
14288;Le Fresne-Camilly;27520
14289;Fresné-la-Mère;20990
14290;Fresney-le-Puceux;24410
14291;Fresney-le-Vieux;22340
14293;Fumichon;23810
14297;Gavrus;24820
14298;Géfosse-Fontenay;23840
14299;Genneville;23970
14300;Gerrots;N/A - résultat non disponible
14301;Giberville;21470
14302;Glanville;25960
14303;Glos;22080
14304;Gonneville-sur-Honfleur;25470
14305;Gonneville-sur-Mer;28670
14306;Gonneville-en-Auge;26440
14308;Goustranville;21350
14309;Gouvix;21400
14310;Grainville-Langannerie;21460
14311;Grainville-sur-Odon;24050
14312;Grandcamp-Maisy;21500
14316;Grangues;26480
14318;Graye-sur-Mer;23940
14319;Grentheville;23750
14320;Grimbosq;23330
14322;Guéron;25760
14325;Hermanville-sur-Mer;25800
14326;Hermival-les-Vaux;24030
14327;Hérouville-Saint-Clair;18640
14328;Hérouvillette;23970
14329;Heuland;22850
14332;La Hoguette;21690
14333;Honfleur;20190
14334;L'Hôtellerie;21050
14335;Hotot-en-Auge;24300
14336;Hottot-les-Bagues;22090
14337;La Houblonnière;21700
14338;Houlgate;24140
14341;Ifs;21770
14342;Isigny-sur-Mer;20170
14343;Les Isles-Bardel;N/A - résultat non disponible
14344;Janville;26980
14345;Jort;20870
14346;Juaye-Mondaye;23950
14347;Dialan sur Chaîne;20760
14348;Juvigny-sur-Seulles;N/A - résultat non disponible
14349;Laize-Clinchamps;24000
14352;Landelles-et-Coupigny;20140
14353;Landes-sur-Ajon;22120
14354;Langrune-sur-Mer;24740
14355;Ponts sur Seulles;23580
14357;Terres de Druance;20110
14358;Léaupartie;N/A - résultat non disponible
14360;Leffard;20360
14362;Lessard-et-le-Chêne;21430
14364;Lingèvres;23940
14365;Lion-sur-Mer;24450
14366;Lisieux;18850
14367;Lison;19070
14368;Lisores;20690
14369;Litteau;21310
14370;Le Molay-Littry;20700
14371;Livarot-Pays-d'Auge;19820
14374;Les Loges;21940
14375;Les Loges-Saulces;21760
14377;Longues-sur-Mer;22550
14378;Longueville;20870
14379;Longvillers;22610
14380;Loucelles;25030
14381;Louvagny;N/A - résultat non disponible
14383;Louvigny;25500
14384;Luc-sur-Mer;25230
14385;Magny-en-Bessin;24710
14389;Maisoncelles-Pelvey;24640
14390;Maisoncelles-sur-Ajon;21780
14391;Maisons;24450
14393;Maizet;22510
14394;Maizières;22300
14396;Maltot;26060
14397;Mandeville-en-Bessin;22470
14398;Manerbe;25080
14399;Manneville-la-Pipard;24290
14400;Le Manoir;24920
14401;Manvieux;23270
14402;Le Marais-la-Chapelle;N/A - résultat non disponible
14403;Marolles;22030
14404;Martainville;23570
14405;Martigny-sur-l'Ante;22370
14406;Moulins-en-Bessin;25320
14407;Mathieu;31320
14408;May-sur-Orne;23140
14409;Merville-Franceville-Plage;24480
14410;Méry-Bissières-en-Auge;22090
14411;Meslay;23160
14412;Le Mesnil-au-Grain;N/A - résultat non disponible
14419;Le Mesnil-Eudes;22250
14421;Le Mesnil-Guillaume;23280
14424;Le Mesnil-Robert;20630
14425;Le Mesnil-Simon;22880
14426;Le Mesnil-sur-Blangy;26510
14427;Le Mesnil-Villement;19360
14430;Meuvaines;24330
14431;Mézidon Vallée d'Auge;20350
14435;Les Monceaux;23530
14436;Monceaux-en-Bessin;24630
14437;Mondeville;21150
14438;Mondrainville;24250
14439;Monfréville;N/A - résultat non disponible
14445;Montfiquet;N/A - résultat non disponible
14446;Montigny;N/A - résultat non disponible
14448;Montreuil-en-Auge;N/A - résultat non disponible
14449;Monts-en-Bessin;24330
14452;Morteaux-Coulibœuf;20210
14453;Mosles;21610
14454;Mouen;24250
14455;Moulines;22480
14456;Moult-Chicheboville;21970
14457;Les Moutiers-en-Auge;19900
14458;Les Moutiers-en-Cinglais;24460
14460;Moyaux;21110
14461;Mutrécy;24010
14465;Nonant;26500
14466;Norolles;25050
14467;Noron-l'Abbaye;22730
14468;Noron-la-Poterie;21640
14469;Norrey-en-Auge;N/A - résultat non disponible
14473;Notre-Dame-de-Livaye;23580
14474;Notre-Dame-d'Estrées-Corbon;22400
14475;Val d'Arry;24050
14476;Olendon;22040
14478;Orbec;19030
14480;Osmanville;19780
14482;Ouézy;24720
14483;Ouffières;21900
14484;Ouilly-du-Houley;24120
14486;Ouilly-le-Tesson;21920
14487;Ouilly-le-Vicomte;23030
14488;Ouistreham;23370
14491;Parfouru-sur-Odon;26100
14492;Pennedepie;23900
14494;Périers-en-Auge;23100
14495;Périers-sur-le-Dan;32700
14496;Périgny;N/A - résultat non disponible
14497;Perrières;21790
14498;Pertheville-Ners;22370
14499;Petiville;25460
14500;Pierrefitte-en-Auge;20220
14501;Pierrefitte-en-Cinglais;21400
14502;Pierrepont;N/A - résultat non disponible
14504;Le Pin;21570
14506;Planquery;20820
14509;Plumetot;31010
14510;La Pommeraye;N/A - résultat non disponible
14511;Pont-Bellanger;N/A - résultat non disponible
14512;Pontécoulant;N/A - résultat non disponible
14514;Pont-l'Évêque;20800
14515;Port-en-Bessin-Huppain;21100
14516;Potigny;20260
14519;Préaux-Bocage;25640
14520;Le Pré-d'Auge;22450
14522;Prêtreville;22720
14524;Putot-en-Auge;24380
14527;Belle Vie en Auge;21010
14528;Quetteville;23030
14529;Ranchy;23330
14530;Ranville;24600
14531;Rapilly;N/A - résultat non disponible
14533;Repentigny;25320
14534;Reux;24000
14535;Reviers;25960
14536;La Rivière-Saint-Sauveur;22890
14538;Castine-en-Plaine;23760
14540;Rocques;26540
14541;La Roque-Baignard;N/A - résultat non disponible
14542;Rosel;29570
14543;Rots;26220
14546;Rouvres;22790
14547;Rubercy;20090
14550;Rumesnil;N/A - résultat non disponible
14552;Ryes;24150
14554;Le Castelet;23590
14555;Saint-André-d'Hébertot;22270
14556;Saint-André-sur-Orne;22880
14557;Saint-Arnoult;23220
14558;Saint-Aubin-d'Arquenay;25940
14559;Saint-Aubin-des-Bois;19660
14562;Saint-Aubin-sur-Mer;24220
14563;Saint-Benoît-d'Hébertot;21920
14565;Saint-Côme-de-Fresné;23880
14566;Saint-Contest;28160
14569;Sainte-Croix-sur-Mer;26050
14570;Valorbiquet;21220
14571;Saint-Denis-de-Mailloc;21800
14572;Saint-Denis-de-Méré;21220
14574;Saint-Désir;22930
14575;Saint-Étienne-la-Thillaye;23440
14576;Val-de-Vie;21620
14578;Saint-Gatien-des-Bois;23330
14579;Seulline;23150
14582;Saint-Germain-de-Livet;22070
14586;Saint-Germain-du-Pert;22080
14587;Saint-Germain-la-Blanche-Herbe;20770
14588;Saint-Germain-Langot;21070
14589;Saint-Germain-le-Vasson;21870
14590;Sainte-Honorine-de-Ducy;22380
14591;Aure sur Mer;22350
14592;Sainte-Honorine-du-Fay;24700
14593;Saint-Hymer;25350
14595;Saint-Jean-de-Livet;22890
14598;Saint-Jouin;22140
14601;Saint-Julien-sur-Calonne;22880
14602;Saint-Lambert;19760
14603;Saint-Laurent-de-Condel;23120
14605;Saint-Laurent-sur-Mer;24750
14606;Saint-Léger-Dubosq;23180
14607;Saint-Louet-sur-Seulles;22610
14609;Saint-Loup-Hors;26680
14610;Saint-Manvieu-Norrey;25160
14613;Saint-Marcouf;N/A - résultat non disponible
14614;Sainte-Marguerite-d'Elle;20010
14619;Sainte-Marie-Outre-l'Eau;18550
14620;Saint-Martin-aux-Chartrains;25500
14621;Saint-Martin-de-Bienfaite-la-Cressonnière;19760
14622;Saint-Martin-de-Blagny;22140
14623;Saint-Martin-de-Fontenay;23820
14625;Saint-Martin-de-la-Lieue;22050
14626;Saint-Martin-de-Mailloc;22420
14627;Saint-Martin-de-Mieux;22570
14630;Saint-Martin-des-Entrées;24380
14635;Saint-Omer;20670
14637;Saint-Ouen-du-Mesnil-Oger;24810
14639;Saint-Ouen-le-Pin;21830
14640;Saint-Pair;23730
14643;Saint-Paul-du-Vernay;21150
14644;Saint-Philbert-des-Champs;22880
14645;Saint-Pierre-Azif;23820
14646;Saint-Pierre-Canivet;22590
14648;Saint-Pierre-des-Ifs;22940
14649;Saint-Pierre-du-Bû;22640
14650;Saint-Pierre-du-Fresne;19600
14651;Saint-Pierre-du-Jonquet;24660
14652;Saint-Pierre-du-Mont;N/A - résultat non disponible
14654;Saint-Pierre-en-Auge;20240
14656;Saint-Rémy;20530
14657;Saint-Samson;25770
14658;Noues de Sienne;20170
14659;Saint-Sylvain;22630
14660;Saint-Vaast-en-Auge;23390
14661;Saint-Vaast-sur-Seulles;23100
14663;Saint-Vigor-le-Grand;23480
14664;Sallen;19340
14665;Sallenelles;25580
14666;Sannerville;22860
14667;Saon;21390
14668;Saonnet;20680
14669;Sassy;22830
14672;Val de Drôme;20130
14674;Soignolles;23140
14675;Soliers;24210
14676;Sommervieu;23650
14677;Soulangy;24160
14678;Soumont-Saint-Quentin;21860
14679;Subles;23950
14680;Sully;23660
14681;Surrain;21780
14682;Surville;26080
14684;Tessel;23590
14685;Thaon;25770
14687;Le Theil-en-Auge;22050
14689;Thury-Harcourt-le-Hom;21410
14692;Tilly-sur-Seulles;21810
14694;Le Torquesne;24590
14698;Touffréville;23240
14699;Touques;21140
14700;Tour-en-Bessin;22330
14701;Tourgéville;29640
14705;Tournières;21000
14706;Tourville-en-Auge;27740
14707;Tourville-sur-Odon;24380
14708;Tracy-Bocage;22220
14709;Tracy-sur-Mer;22710
14710;Tréprel;18600
14711;Trévières;19610
14712;Troarn;23080
14713;Montillières-sur-Orne;22180
14714;Le Tronquay;21600
14715;Trouville-sur-Mer;21010
14716;Trungy;24120
14719;Urville;21710
14720;Ussy;21760
14721;Vacognes-Neuilly;23160
14723;Valsemé;23020
14724;Varaville;25490
14726;Valdallière;20250
14728;Vaucelles;25540
14731;Vauville;28500
14732;Vaux-sur-Aure;25820
14733;Vaux-sur-Seulles;24620
14734;Vendes;23280
14735;Vendeuvre;21540
14737;Versainville;22500
14738;Verson;25270
14739;Ver-sur-Mer;24690
14740;La Vespière-Friardel;19950
14741;Le Vey;20950
14742;Vicques;N/A - résultat non disponible
14743;Victot-Pontfol;22570
14744;Vienne-en-Bessin;23770
14745;Vierville-sur-Mer;22950
14747;Vieux;26440
14748;Vieux-Bourg;N/A - résultat non disponible
14751;Vignats;21550
14752;Villers-Bocage;21320
14753;Villers-Canivet;21940
14754;Villers-sur-Mer;22800
14755;Villerville;23420
14756;La Villette;21290
14758;Villons-les-Buissons;31630
14759;Villy-lez-Falaise;24650
14760;Villy-Bocage;23000
14761;Vimont;21910
14762;Vire Normandie;21010
14764;Pont-d'Ouilly;19180
15001;Allanche;19360
15002;Alleuze;19870
15003;Ally;20020
15004;Andelat;21490
15005;Anglards-de-Saint-Flour;21900
15006;Anglards-de-Salers;18260
15007;Anterrieux;17950
15008;Antignac;20030
15009;Apchon;19420
15010;Arches;21010
15011;Arnac;19990
15012;Arpajon-sur-Cère;22830
15013;Auriac-l'Église;18580
15014;Aurillac;21480
15015;Auzers;18990
15016;Ayrens;20690
15017;Badailhac;18970
15018;Barriac-les-Bosquets;17460
15019;Bassignac;18530
15020;Beaulieu;N/A - résultat non disponible
15021;Boisset;19010
15022;Bonnac;21920
15024;Brageac;N/A - résultat non disponible
15025;Albepierre-Bredons;21730
15026;Brezons;19040
15027;Puycapel;19220
15028;Carlat;21530
15029;Cassaniouze;19600
15030;Cayrols;20190
15032;Celoux;N/A - résultat non disponible
15033;Cézens;18500
15034;Chaliers;17450
15036;Chalvignac;20540
15037;Champagnac;19350
15038;Champs-sur-Tarentaine-Marchal;19940
15040;Chanterelle;N/A - résultat non disponible
15041;La Chapelle-d'Alagnon;20760
15042;La Chapelle-Laurent;19240
15043;Charmensac;N/A - résultat non disponible
15045;Chaudes-Aigues;20210
15046;Chaussenac;18730
15048;Chazelles;N/A - résultat non disponible
15049;Cheylade;16980
15050;Le Claux;17470
15051;Clavières;18440
15052;Collandres;21240
15053;Coltines;20880
15054;Condat;19860
15055;Coren;21860
15056;Crandelles;22880
15057;Cros-de-Montvert;18790
15058;Cros-de-Ronesque;18550
15059;Cussac;19100
15060;Deux-Verges;N/A - résultat non disponible
15061;Dienne;19140
15063;Drugeac;19570
15064;Escorailles;N/A - résultat non disponible
15065;Espinasse;N/A - résultat non disponible
15066;Le Falgoux;19660
15067;Le Fau;N/A - résultat non disponible
15069;Ferrières-Saint-Mary;18750
15070;Fontanges;21270
15072;Freix-Anglards;19970
15073;Fridefont;N/A - résultat non disponible
15074;Giou-de-Mamou;25120
15075;Girgols;N/A - résultat non disponible
15076;Glénat;19210
15077;Gourdièges;N/A - résultat non disponible
15078;Jabrun;20590
15079;Jaleyrac;21570
15080;Joursac;17650
15081;Jou-sous-Monjou;18550
15082;Junhac;17790
15083;Jussac;21690
15084;Labesserette;19280
15085;Labrousse;20980
15086;Lacapelle-Barrès;N/A - résultat non disponible
15087;Lacapelle-del-Fraisse;20980
15088;Lacapelle-Viescamp;23010
15089;Ladinhac;18420
15090;Lafeuillade-en-Vézie;20950
15091;Landeyrat;N/A - résultat non disponible
15092;Lanobre;22160
15093;Lapeyrugue;N/A - résultat non disponible
15094;Laroquebrou;21600
15095;Laroquevieille;20660
15096;Lascelle;20480
15097;Lastic;16550
15098;Laurie;N/A - résultat non disponible
15100;Laveissenet;21400
15101;Laveissière;22280
15102;Lavigerie;18140
15103;Leucamp;20330
15104;Leynhac;18020
15105;Leyvaux;N/A - résultat non disponible
15106;Lieutadès;17210
15107;Lorcières;16230
15108;Val d'Arcomie;19780
15110;Lugarde;19420
15111;Madic;20500
15112;Malbo;N/A - résultat non disponible
15113;Mandailles-Saint-Julien;20380
15114;Marcenat;20350
15116;Marchastel;22380
15117;Marcolès;18740
15118;Marmanhac;21830
15119;Massiac;20710
15120;Mauriac;20690
15121;Maurines;19370
15122;Maurs;20320
15123;Méallet;19670
15124;Menet;20010
15125;Mentières;20220
15126;Molèdes;N/A - résultat non disponible
15127;Molompize;19810
15128;La Monselie;20810
15129;Montboudif;17810
15130;Montchamp;17630
15131;Le Monteil;19280
15132;Montgreleix;N/A - résultat non disponible
15133;Montmurat;19210
15134;Montsalvy;21290
15135;Montvert;18290
15137;Moussages;20250
15138;Murat;21090
15139;Narnhac;N/A - résultat non disponible
15140;Naucelles;24360
15141;Neussargues en Pinatelle;21330
15142;Neuvéglise-sur-Truyère;20730
15143;Nieudan;22330
15144;Omps;20620
15146;Pailherols;22980
15147;Parlan;20070
15148;Paulhac;19090
15149;Paulhenc;20840
15151;Peyrusse;18580
15152;Pierrefort;21200
15153;Pleaux;19940
15154;Polminhac;21460
15155;Pradiers;N/A - résultat non disponible
15156;Prunet;22120
15157;Quézac;21460
15158;Rageade;N/A - résultat non disponible
15159;Raulhac;19080
15160;Reilhac;23220
15161;Rézentières;18820
15162;Riom-ès-Montagnes;20840
15163;Roannes-Saint-Mary;22730
15164;Roffiac;22120
15165;Rouffiac;18620
15166;Roumégoux;21420
15167;Rouziers;21540
15168;Ruynes-en-Margeride;21240
15169;Saignes;21470
15170;Saint-Amandin;18540
15172;Saint-Antoine;N/A - résultat non disponible
15173;Saint-Bonnet-de-Condat;N/A - résultat non disponible
15174;Saint-Bonnet-de-Salers;19000
15175;Saint-Cernin;20650
15176;Saint-Chamant;20130
15178;Saint-Cirgues-de-Jordanne;17270
15179;Saint-Cirgues-de-Malbert;21590
15180;Saint-Clément;N/A - résultat non disponible
15181;Saint-Constant-Fournoulès;20640
15182;Saint-Étienne-Cantalès;19660
15183;Saint-Étienne-de-Carlat;19100
15184;Saint-Étienne-de-Maurs;22710
15185;Saint-Étienne-de-Chomeil;19230
15186;Sainte-Eulalie;19650
15187;Saint-Flour;20830
15188;Saint-Georges;22280
15189;Saint-Gérons;19680
15190;Saint-Hippolyte;N/A - résultat non disponible
15191;Saint-Illide;19630
15192;Saint-Jacques-des-Blats;20180
15194;Saint-Julien-de-Toursac;20880
15196;Saint-Mamet-la-Salvetat;21640
15198;Sainte-Marie;17880
15199;Saint-Martial;N/A - résultat non disponible
15200;Saint-Martin-Cantalès;19990
15201;Saint-Martin-sous-Vigouroux;19750
15202;Saint-Martin-Valmeroux;19610
15203;Saint-Mary-le-Plain;20260
15204;Saint-Paul-des-Landes;22290
15205;Saint-Paul-de-Salers;20730
15206;Saint-Pierre;18580
15207;Saint-Poncy;18160
15208;Saint-Projet-de-Salers;18830
15209;Saint-Rémy-de-Chaudes-Aigues;16460
15211;Saint-Santin-Cantalès;18080
15212;Saint-Santin-de-Maurs;21700
15213;Saint-Saturnin;17490
15214;Saint-Saury;18140
15215;Saint-Simon;23120
15216;Saint-Urcize;20680
15217;Saint-Victor;N/A - résultat non disponible
15218;Saint-Vincent-de-Salers;N/A - résultat non disponible
15219;Salers;22000
15220;Salins;22990
15221;Sansac-de-Marmiesse;22700
15222;Sansac-Veinazès;18190
15223;Sauvat;20230
15224;La Ségalassière;19940
15225;Ségur-les-Villas;19320
15226;Sénezergues;20180
15228;Siran;19380
15229;Soulages;N/A - résultat non disponible
15230;Sourniac;19300
15231;Talizat;20410
15232;Tanavelle;20610
15233;Teissières-de-Cornet;23090
15234;Teissières-lès-Bouliès;21690
15235;Les Ternes;21510
15236;Thiézac;20620
15237;Tiviers;21960
15238;Tournemire;22580
15240;Trémouille;17230
15241;La Trinitat;N/A - résultat non disponible
15242;Le Trioulou;N/A - résultat non disponible
15243;Trizac;17930
15244;Ussel;22000
15245;Vabres;22160
15246;Valette;19760
15247;Valjouze;N/A - résultat non disponible
